experiment,instrument,family,params,validation_threshold,selection_score,validation_n,validation_accuracy,validation_precision,validation_recall,validation_f1,validation_avg_precision,validation_brier,validation_log_loss,validation_roc_auc,validation_tn,validation_fp,validation_fn,validation_tp,validation_tuned_n,validation_tuned_threshold,validation_tuned_accuracy,validation_tuned_precision,validation_tuned_recall,validation_tuned_f1,validation_tuned_avg_precision,validation_tuned_brier,validation_tuned_log_loss,validation_tuned_roc_auc,validation_tuned_tn,validation_tuned_fp,validation_tuned_fn,validation_tuned_tp,n_train,n_validation,selected_family,is_selected
+ trend_scanning,ng1s,random_forest,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 250}",0.5,0.568,40.0,0.6,0.6363636363636364,0.84,0.7241379310344828,0.7178846435847344,0.23474595484565133,0.661976016203735,0.568,3.0,12.0,4.0,21.0,40.0,0.25,0.625,0.625,1.0,0.7692307692307693,0.7178846435847344,0.23474595484565133,0.661976016203735,0.568,0.0,15.0,0.0,25.0,28,40,mlp,0
+ trend_scanning,ng1s,extra_trees,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 250}",0.5,0.56,40.0,0.575,0.6052631578947368,0.92,0.7301587301587301,0.7471867264432688,0.23343220617020277,0.6580896365979287,0.56,0.0,15.0,2.0,23.0,40.0,0.25,0.625,0.625,1.0,0.7692307692307693,0.7471867264432688,0.23343220617020277,0.6580896365979287,0.56,0.0,15.0,0.0,25.0,28,40,mlp,0
+ trend_scanning,ng1s,hist_gradient_boosting,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_iter"": 80, ""max_leaf_nodes"": 7}",0.5,0.5,40.0,0.625,0.625,1.0,0.7692307692307693,0.625,0.24234693877551022,0.6800812610740211,0.5,0.0,15.0,0.0,25.0,40.0,0.25,0.625,0.625,1.0,0.7692307692307693,0.625,0.24234693877551022,0.6800812610740211,0.5,0.0,15.0,0.0,25.0,28,40,mlp,0
+ trend_scanning,ng1s,adaboost,"{""learning_rate"": 0.05, ""n_estimators"": 80}",0.5,0.7226666666666666,40.0,0.625,0.625,1.0,0.7692307692307693,0.8231783525842349,0.2170866673168817,0.6180079729808116,0.7226666666666666,0.0,15.0,0.0,25.0,40.0,0.5700000000000001,0.725,0.71875,0.92,0.8070175438596491,0.8231783525842349,0.2170866673168817,0.6180079729808116,0.7226666666666666,6.0,9.0,2.0,23.0,28,40,mlp,0
+ trend_scanning,ng1s,mlp,"{""alpha"": 0.001, ""hidden_layer_sizes"": [16], ""learning_rate_init"": 0.001}",0.5,0.7546666666666666,40.0,0.575,0.8333333333333334,0.4,0.5405405405405406,0.8491186647054001,0.3449997216260592,1.1256029849686957,0.7546666666666666,13.0,2.0,15.0,10.0,40.0,0.25,0.625,0.8571428571428571,0.48,0.6153846153846154,0.8491186647054001,0.3449997216260592,1.1256029849686957,0.7546666666666666,13.0,2.0,13.0,12.0,28,40,mlp,1
+ trend_scanning,gc1s,logistic,"{""C"": 0.1}",0.5,0.2527472527472528,20.0,0.3,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.6225263540011099,0.38317484168841615,1.0157982199904423,0.2527472527472528,0.0,7.0,7.0,6.0,20.0,0.25,0.6,0.631578947368421,0.9230769230769231,0.75,0.6225263540011099,0.38317484168841615,1.0157982199904423,0.2527472527472528,0.0,7.0,1.0,12.0,118,20,adaboost,0
+ trend_scanning,gc1s,logistic,"{""C"": 1.0}",0.5,0.24175824175824176,20.0,0.3,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.5961083275830834,0.5046546139222496,1.6929791742289084,0.24175824175824176,0.0,7.0,7.0,6.0,20.0,0.25,0.4,0.5333333333333333,0.6153846153846154,0.5714285714285714,0.5961083275830834,0.5046546139222496,1.6929791742289084,0.24175824175824176,0.0,7.0,5.0,8.0,118,20,adaboost,0
+ trend_scanning,gc1s,random_forest,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 300}",0.5,0.3186813186813187,20.0,0.35,0.5,0.46153846153846156,0.48,0.5851451454660552,0.2661271336904494,0.7259514048946225,0.3186813186813187,1.0,6.0,7.0,6.0,20.0,0.25,0.65,0.65,1.0,0.7878787878787878,0.5851451454660552,0.2661271336904494,0.7259514048946225,0.3186813186813187,0.0,7.0,0.0,13.0,118,20,adaboost,0
+ trend_scanning,gc1s,random_forest,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 12, ""n_estimators"": 300}",0.5,0.3516483516483517,20.0,0.5,0.6363636363636364,0.5384615384615384,0.5833333333333334,0.5995442079420407,0.2634266703827703,0.7205743243648646,0.3516483516483517,3.0,4.0,6.0,7.0,20.0,0.25,0.65,0.65,1.0,0.7878787878787878,0.5995442079420407,0.2634266703827703,0.7205743243648646,0.3516483516483517,0.0,7.0,0.0,13.0,118,20,adaboost,0
+ trend_scanning,gc1s,extra_trees,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 300}",0.5,0.19780219780219782,20.0,0.3,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.5379109693857252,0.2730289881262845,0.7400132553185783,0.19780219780219782,0.0,7.0,7.0,6.0,20.0,0.25,0.65,0.65,1.0,0.7878787878787878,0.5379109693857252,0.2730289881262845,0.7400132553185783,0.19780219780219782,0.0,7.0,0.0,13.0,118,20,adaboost,0
+ trend_scanning,gc1s,extra_trees,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 12, ""n_estimators"": 300}",0.5,0.26373626373626374,20.0,0.3,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.5610493694472022,0.2744325428937338,0.7431534526454104,0.26373626373626374,0.0,7.0,7.0,6.0,20.0,0.25,0.65,0.65,1.0,0.7878787878787878,0.5610493694472022,0.2744325428937338,0.7431534526454104,0.26373626373626374,0.0,7.0,0.0,13.0,118,20,adaboost,0
+ trend_scanning,gc1s,hist_gradient_boosting,"{""l2_regularization"": 0.1, ""learning_rate"": 0.03, ""max_iter"": 120, ""max_leaf_nodes"": 7}",0.5,0.34065934065934067,20.0,0.5,0.5882352941176471,0.7692307692307693,0.6666666666666666,0.6621140099349196,0.2930332997937039,0.7908091087849336,0.34065934065934067,0.0,7.0,3.0,10.0,20.0,0.25,0.65,0.65,1.0,0.7878787878787878,0.6621140099349196,0.2930332997937039,0.7908091087849336,0.34065934065934067,0.0,7.0,0.0,13.0,118,20,adaboost,0
+ trend_scanning,gc1s,hist_gradient_boosting,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_iter"": 120, ""max_leaf_nodes"": 15}",0.5,0.27472527472527475,20.0,0.4,0.5333333333333333,0.6153846153846154,0.5714285714285714,0.5733319586528683,0.3538125988594879,0.9686551688459988,0.27472527472527475,0.0,7.0,5.0,8.0,20.0,0.25,0.6,0.631578947368421,0.9230769230769231,0.75,0.5733319586528683,0.3538125988594879,0.9686551688459988,0.27472527472527475,0.0,7.0,1.0,12.0,118,20,adaboost,0
+ trend_scanning,gc1s,adaboost,"{""learning_rate"": 0.05, ""n_estimators"": 120}",0.5,0.6208791208791209,20.0,0.65,0.65,1.0,0.7878787878787878,0.8149725274725272,0.21885025952652004,0.6263962560147286,0.6208791208791209,0.0,7.0,0.0,13.0,20.0,0.25,0.65,0.65,1.0,0.7878787878787878,0.8149725274725272,0.21885025952652004,0.6263962560147286,0.6208791208791209,0.0,7.0,0.0,13.0,118,20,adaboost,1
+ trend_scanning,gc1s,mlp,"{""alpha"": 0.001, ""hidden_layer_sizes"": [24], ""learning_rate_init"": 0.001}",0.5,0.3736263736263737,20.0,0.4,0.5714285714285714,0.3076923076923077,0.4,0.5910627384311594,0.32242989611043854,0.8554135259129474,0.3736263736263737,4.0,3.0,9.0,4.0,20.0,0.28,0.55,0.625,0.7692307692307693,0.6896551724137931,0.5910627384311594,0.32242989611043854,0.8554135259129474,0.3736263736263737,1.0,6.0,3.0,10.0,118,20,adaboost,0
+ trend_scanning,si1s,logistic,"{""C"": 0.1}",0.5,0.6339285714285714,118.0,0.5,0.5189873417721519,0.6612903225806451,0.5815602836879432,0.7288241799254704,0.25465075904510215,0.6978892015870946,0.6339285714285714,18.0,38.0,21.0,41.0,118.0,0.25,0.5508474576271186,0.5405405405405406,0.967741935483871,0.6936416184971098,0.7288241799254704,0.25465075904510215,0.6978892015870946,0.6339285714285714,5.0,51.0,2.0,60.0,329,118,logistic,1
+ trend_scanning,si1s,logistic,"{""C"": 1.0}",0.5,0.5866935483870968,118.0,0.5254237288135594,0.5483870967741935,0.5483870967741935,0.5483870967741935,0.6955117275260714,0.2855436637520206,0.7950917820562512,0.5866935483870968,28.0,28.0,28.0,34.0,118.0,0.25,0.5338983050847458,0.5339805825242718,0.8870967741935484,0.6666666666666666,0.6955117275260714,0.2855436637520206,0.7950917820562512,0.5866935483870968,8.0,48.0,7.0,55.0,329,118,logistic,0
+ trend_scanning,si1s,random_forest,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 300}",0.5,0.55213133640553,118.0,0.4576271186440678,0.4861111111111111,0.5645161290322581,0.5223880597014925,0.6547793748502599,0.24538502869766277,0.6837036294915548,0.55213133640553,19.0,37.0,27.0,35.0,118.0,0.25,0.5254237288135594,0.5254237288135594,1.0,0.6888888888888889,0.6547793748502599,0.24538502869766277,0.6837036294915548,0.55213133640553,0.0,56.0,0.0,62.0,329,118,logistic,0
+ trend_scanning,si1s,random_forest,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 12, ""n_estimators"": 300}",0.5,0.5512672811059908,118.0,0.5084745762711864,0.5263157894736842,0.6451612903225806,0.5797101449275363,0.613260855709856,0.2473642570368813,0.6876238070402537,0.5512672811059908,20.0,36.0,22.0,40.0,118.0,0.39,0.5338983050847458,0.5299145299145299,1.0,0.6927374301675978,0.613260855709856,0.2473642570368813,0.6876238070402537,0.5512672811059908,1.0,55.0,0.0,62.0,329,118,logistic,0
+ trend_scanning,si1s,extra_trees,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 300}",0.5,0.5011520737327189,118.0,0.4322033898305085,0.4647887323943662,0.532258064516129,0.49624060150375937,0.6543495682734561,0.24956932474470625,0.6921293983013848,0.5011520737327189,18.0,38.0,29.0,33.0,118.0,0.25,0.5254237288135594,0.5254237288135594,1.0,0.6888888888888889,0.6543495682734561,0.24956932474470625,0.6921293983013848,0.5011520737327189,0.0,56.0,0.0,62.0,329,118,logistic,0
+ trend_scanning,si1s,extra_trees,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 12, ""n_estimators"": 300}",0.5,0.5262096774193549,118.0,0.4915254237288136,0.5142857142857142,0.5806451612903226,0.5454545454545454,0.6189970135895905,0.2477900939616315,0.688397622706999,0.5262096774193549,22.0,34.0,26.0,36.0,118.0,0.25,0.5254237288135594,0.5254237288135594,1.0,0.6888888888888889,0.6189970135895905,0.2477900939616315,0.688397622706999,0.5262096774193549,0.0,56.0,0.0,62.0,329,118,logistic,0
+ trend_scanning,si1s,hist_gradient_boosting,"{""l2_regularization"": 0.1, ""learning_rate"": 0.03, ""max_iter"": 120, ""max_leaf_nodes"": 7}",0.5,0.5858294930875575,118.0,0.5254237288135594,0.5416666666666666,0.6290322580645161,0.582089552238806,0.657290833992193,0.2526417150422455,0.6995883864877549,0.5858294930875575,23.0,33.0,23.0,39.0,118.0,0.25,0.5169491525423728,0.5217391304347826,0.967741935483871,0.6779661016949152,0.657290833992193,0.2526417150422455,0.6995883864877549,0.5858294930875575,1.0,55.0,2.0,60.0,329,118,logistic,0
+ trend_scanning,si1s,hist_gradient_boosting,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_iter"": 120, ""max_leaf_nodes"": 15}",0.5,0.6166474654377881,118.0,0.5677966101694916,0.5797101449275363,0.6451612903225806,0.6106870229007634,0.6955818092757876,0.25617652717191974,0.7116322910206964,0.6166474654377881,27.0,29.0,22.0,40.0,118.0,0.29,0.5254237288135594,0.5283018867924528,0.9032258064516129,0.6666666666666666,0.6955818092757876,0.25617652717191974,0.7116322910206964,0.6166474654377881,6.0,50.0,6.0,56.0,329,118,logistic,0
+ trend_scanning,si1s,adaboost,"{""learning_rate"": 0.05, ""n_estimators"": 120}",0.5,0.5476670506912443,118.0,0.5423728813559322,0.5425531914893617,0.8225806451612904,0.6538461538461539,0.6064190115773246,0.249252085467636,0.6921770922525344,0.5476670506912443,13.0,43.0,11.0,51.0,118.0,0.25,0.5254237288135594,0.5254237288135594,1.0,0.6888888888888889,0.6064190115773246,0.249252085467636,0.6921770922525344,0.5476670506912443,0.0,56.0,0.0,62.0,329,118,logistic,0
+ trend_scanning,si1s,mlp,"{""alpha"": 0.001, ""hidden_layer_sizes"": [24], ""learning_rate_init"": 0.001}",0.5,0.581221198156682,118.0,0.6186440677966102,0.5894736842105263,0.9032258064516129,0.7133757961783439,0.5728197191661567,0.26614257605738595,0.7669849284648533,0.581221198156682,17.0,39.0,6.0,56.0,118.0,0.53,0.6440677966101694,0.6086956521739131,0.9032258064516129,0.7272727272727273,0.5728197191661567,0.26614257605738595,0.7669849284648533,0.581221198156682,20.0,36.0,6.0,56.0,329,118,logistic,0
+ trend_scanning,hg1s,logistic,"{""C"": 0.1}",0.5,0.5428169014084507,121.0,0.5867768595041323,0.6567164179104478,0.6197183098591549,0.6376811594202898,0.5817797951351082,0.2953545062512456,0.8856743118275396,0.5428169014084507,27.0,23.0,27.0,44.0,121.0,0.25,0.5950413223140496,0.6145833333333334,0.8309859154929577,0.7065868263473054,0.5817797951351082,0.2953545062512456,0.8856743118275396,0.5428169014084507,13.0,37.0,12.0,59.0,369,121,mlp,0
+ trend_scanning,hg1s,logistic,"{""C"": 1.0}",0.5,0.512112676056338,121.0,0.5454545454545454,0.6176470588235294,0.5915492957746479,0.60431654676259,0.5650405200200854,0.3536797571903341,1.284673696862006,0.512112676056338,24.0,26.0,29.0,42.0,121.0,0.25,0.5867768595041323,0.6179775280898876,0.7746478873239436,0.6875,0.5650405200200854,0.3536797571903341,1.284673696862006,0.512112676056338,16.0,34.0,16.0,55.0,369,121,mlp,0
+ trend_scanning,hg1s,random_forest,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 300}",0.5,0.44309859154929576,121.0,0.5041322314049587,0.5901639344262295,0.5070422535211268,0.5454545454545454,0.541825465651889,0.268280774160463,0.7318576351240879,0.44309859154929576,25.0,25.0,35.0,36.0,121.0,0.25,0.5867768595041323,0.5882352941176471,0.9859154929577465,0.7368421052631579,0.541825465651889,0.268280774160463,0.7318576351240879,0.44309859154929576,1.0,49.0,1.0,70.0,369,121,mlp,0
+ trend_scanning,hg1s,random_forest,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 12, ""n_estimators"": 300}",0.5,0.45774647887323944,121.0,0.48760330578512395,0.5818181818181818,0.4507042253521127,0.5079365079365079,0.552067503506258,0.2695085827317278,0.7350145915490927,0.45774647887323944,27.0,23.0,39.0,32.0,121.0,0.25,0.5785123966942148,0.5847457627118644,0.971830985915493,0.7301587301587301,0.552067503506258,0.2695085827317278,0.7350145915490927,0.45774647887323944,1.0,49.0,2.0,69.0,369,121,mlp,0
+ trend_scanning,hg1s,extra_trees,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 300}",0.5,0.43971830985915494,121.0,0.4462809917355372,0.5344827586206896,0.43661971830985913,0.4806201550387597,0.5524511299316429,0.2637630235539877,0.7212917270314156,0.43971830985915494,23.0,27.0,40.0,31.0,121.0,0.33999999999999997,0.5950413223140496,0.5916666666666667,1.0,0.743455497382199,0.5524511299316429,0.2637630235539877,0.7212917270314156,0.43971830985915494,1.0,49.0,0.0,71.0,369,121,mlp,0
+ trend_scanning,hg1s,extra_trees,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 12, ""n_estimators"": 300}",0.5,0.44732394366197187,121.0,0.4462809917355372,0.5333333333333333,0.4507042253521127,0.48854961832061067,0.558097830632749,0.2720071489955098,0.739823016290127,0.44732394366197187,22.0,28.0,39.0,32.0,121.0,0.27,0.5950413223140496,0.5916666666666667,1.0,0.743455497382199,0.558097830632749,0.2720071489955098,0.739823016290127,0.44732394366197187,1.0,49.0,0.0,71.0,369,121,mlp,0
+ trend_scanning,hg1s,hist_gradient_boosting,"{""l2_regularization"": 0.1, ""learning_rate"": 0.03, ""max_iter"": 120, ""max_leaf_nodes"": 7}",0.5,0.5233802816901408,121.0,0.48760330578512395,0.5818181818181818,0.4507042253521127,0.5079365079365079,0.6154248333893492,0.28226735545257453,0.7790290221092545,0.5233802816901408,27.0,23.0,39.0,32.0,121.0,0.26,0.5619834710743802,0.5803571428571429,0.9154929577464789,0.7103825136612022,0.6154248333893492,0.28226735545257453,0.7790290221092545,0.5233802816901408,3.0,47.0,6.0,65.0,369,121,mlp,0
+ trend_scanning,hg1s,hist_gradient_boosting,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_iter"": 120, ""max_leaf_nodes"": 15}",0.5,0.4811267605633803,121.0,0.4793388429752066,0.5555555555555556,0.5633802816901409,0.5594405594405595,0.6044201668595859,0.3290273997782692,0.9299159036889048,0.4811267605633803,18.0,32.0,31.0,40.0,121.0,0.25,0.49586776859504134,0.5480769230769231,0.8028169014084507,0.6514285714285715,0.6044201668595859,0.3290273997782692,0.9299159036889048,0.4811267605633803,3.0,47.0,14.0,57.0,369,121,mlp,0
+ trend_scanning,hg1s,adaboost,"{""learning_rate"": 0.05, ""n_estimators"": 120}",0.5,0.47830985915492963,121.0,0.48760330578512395,0.56,0.5915492957746479,0.5753424657534246,0.5892226723393256,0.27088587872625725,0.7399590888219553,0.47830985915492963,17.0,33.0,29.0,42.0,121.0,0.25,0.5537190082644629,0.5739130434782609,0.9295774647887324,0.7096774193548387,0.5892226723393256,0.27088587872625725,0.7399590888219553,0.47830985915492963,1.0,49.0,5.0,66.0,369,121,mlp,0
+ trend_scanning,hg1s,mlp,"{""alpha"": 0.001, ""hidden_layer_sizes"": [24], ""learning_rate_init"": 0.001}",0.5,0.5492957746478873,121.0,0.5537190082644629,0.5955056179775281,0.7464788732394366,0.6625,0.6477159954078435,0.25759181795035474,0.7190691697754491,0.5492957746478873,14.0,36.0,18.0,53.0,121.0,0.25,0.6198347107438017,0.6106194690265486,0.971830985915493,0.75,0.6477159954078435,0.25759181795035474,0.7190691697754491,0.5492957746478873,6.0,44.0,2.0,69.0,369,121,mlp,1
+ trend_scanning,pl1s,logistic,"{""C"": 0.1}",0.5,0.4461805555555555,108.0,0.4166666666666667,0.39436619718309857,0.5833333333333334,0.47058823529411764,0.45903255311139207,0.3091042579344715,0.8247718817213147,0.4461805555555555,17.0,43.0,20.0,28.0,108.0,0.26,0.46296296296296297,0.4489795918367347,0.9166666666666666,0.6027397260273972,0.45903255311139207,0.3091042579344715,0.8247718817213147,0.4461805555555555,6.0,54.0,4.0,44.0,335,108,extra_trees,0
+ trend_scanning,pl1s,logistic,"{""C"": 1.0}",0.5,0.4954861111111111,108.0,0.4444444444444444,0.4375,0.875,0.5833333333333334,0.43330570437938776,0.4180066689643339,1.3824832514131853,0.4954861111111111,6.0,54.0,6.0,42.0,108.0,0.69,0.5,0.46511627906976744,0.8333333333333334,0.5970149253731343,0.43330570437938776,0.4180066689643339,1.3824832514131853,0.4954861111111111,14.0,46.0,8.0,40.0,335,108,extra_trees,0
+ trend_scanning,pl1s,random_forest,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 300}",0.5,0.5527777777777778,108.0,0.5462962962962963,0.47058823529411764,0.16666666666666666,0.24615384615384617,0.4759684100222289,0.2462362463800444,0.6854789892472793,0.5527777777777778,51.0,9.0,40.0,8.0,108.0,0.39,0.5555555555555556,0.5,0.8958333333333334,0.6417910447761194,0.4759684100222289,0.2462362463800444,0.6854789892472793,0.5527777777777778,17.0,43.0,5.0,43.0,335,108,extra_trees,0
+ trend_scanning,pl1s,random_forest,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 12, ""n_estimators"": 300}",0.5,0.5395833333333333,108.0,0.5185185185185185,0.43333333333333335,0.2708333333333333,0.3333333333333333,0.4738066236947098,0.24835988770726278,0.6900721123775827,0.5395833333333333,43.0,17.0,35.0,13.0,108.0,0.39,0.5370370370370371,0.48863636363636365,0.8958333333333334,0.6323529411764706,0.4738066236947098,0.24835988770726278,0.6900721123775827,0.5395833333333333,15.0,45.0,5.0,43.0,335,108,extra_trees,0
+ trend_scanning,pl1s,extra_trees,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 300}",0.5,0.5940972222222223,108.0,0.6018518518518519,0.631578947368421,0.25,0.3582089552238806,0.5426380603524049,0.24081112254598888,0.6744738906066685,0.5940972222222223,53.0,7.0,36.0,12.0,108.0,0.39,0.5370370370370371,0.4883720930232558,0.875,0.6268656716417911,0.5426380603524049,0.24081112254598888,0.6744738906066685,0.5940972222222223,16.0,44.0,6.0,42.0,335,108,extra_trees,1
+ trend_scanning,pl1s,extra_trees,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 12, ""n_estimators"": 300}",0.5,0.5913194444444444,108.0,0.5833333333333334,0.5714285714285714,0.25,0.34782608695652173,0.5585258117073938,0.2404835123838627,0.6740017564563731,0.5913194444444444,51.0,9.0,36.0,12.0,108.0,0.36,0.5,0.46808510638297873,0.9166666666666666,0.6197183098591549,0.5585258117073938,0.2404835123838627,0.6740017564563731,0.5913194444444444,10.0,50.0,4.0,44.0,335,108,extra_trees,0
+ trend_scanning,pl1s,hist_gradient_boosting,"{""l2_regularization"": 0.1, ""learning_rate"": 0.03, ""max_iter"": 120, ""max_leaf_nodes"": 7}",0.5,0.5767361111111111,108.0,0.5648148148148148,0.5094339622641509,0.5625,0.5346534653465347,0.46761155304371876,0.254860214646315,0.7095534641909789,0.5767361111111111,34.0,26.0,21.0,27.0,108.0,0.3,0.5462962962962963,0.49473684210526314,0.9791666666666666,0.6573426573426573,0.46761155304371876,0.254860214646315,0.7095534641909789,0.5767361111111111,12.0,48.0,1.0,47.0,335,108,extra_trees,0
+ trend_scanning,pl1s,hist_gradient_boosting,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_iter"": 120, ""max_leaf_nodes"": 15}",0.5,0.5215277777777778,108.0,0.5462962962962963,0.4918032786885246,0.625,0.5504587155963303,0.43875239929226373,0.29070081515036345,0.8083468413117006,0.5215277777777778,29.0,31.0,18.0,30.0,108.0,0.25,0.5462962962962963,0.4946236559139785,0.9583333333333334,0.6524822695035462,0.43875239929226373,0.29070081515036345,0.8083468413117006,0.5215277777777778,13.0,47.0,2.0,46.0,335,108,extra_trees,0
+ trend_scanning,pl1s,adaboost,"{""learning_rate"": 0.05, ""n_estimators"": 120}",0.5,0.5633680555555556,108.0,0.49074074074074076,0.425531914893617,0.4166666666666667,0.42105263157894735,0.4877975091983221,0.25364394717891775,0.702080542153904,0.5633680555555556,33.0,27.0,28.0,20.0,108.0,0.38,0.5555555555555556,0.5,0.9791666666666666,0.6619718309859155,0.4877975091983221,0.25364394717891775,0.702080542153904,0.5633680555555556,13.0,47.0,1.0,47.0,335,108,extra_trees,0
+ trend_scanning,pl1s,mlp,"{""alpha"": 0.001, ""hidden_layer_sizes"": [24], ""learning_rate_init"": 0.001}",0.5,0.5725694444444444,108.0,0.5555555555555556,0.5,0.3541666666666667,0.4146341463414634,0.5180284324835192,0.2553574308811877,0.7112718820347573,0.5725694444444444,43.0,17.0,31.0,17.0,108.0,0.32,0.5740740740740741,0.5151515151515151,0.7083333333333334,0.5964912280701754,0.5180284324835192,0.2553574308811877,0.7112718820347573,0.5725694444444444,28.0,32.0,14.0,34.0,335,108,extra_trees,0
+ regime_interactions,es1s,logistic,"{""C"": 0.1}",0.5,0.5720279720279721,107.0,0.5420560747663551,0.56,0.509090909090909,0.5333333333333333,0.5528918970152931,0.26912860466026517,0.7511295469496977,0.5720279720279721,30.0,22.0,27.0,28.0,107.0,0.29,0.5794392523364486,0.5595238095238095,0.8545454545454545,0.6762589928057554,0.5528918970152931,0.26912860466026517,0.7511295469496977,0.5720279720279721,15.0,37.0,8.0,47.0,339,107,adaboost,0
+ regime_interactions,es1s,logistic,"{""C"": 1.0}",0.5,0.5825174825174825,107.0,0.5420560747663551,0.5681818181818182,0.45454545454545453,0.5050505050505051,0.5724155410857303,0.30145306096142793,0.9181713693024096,0.5825174825174825,33.0,19.0,30.0,25.0,107.0,0.25,0.5887850467289719,0.5774647887323944,0.7454545454545455,0.6507936507936508,0.5724155410857303,0.30145306096142793,0.9181713693024096,0.5825174825174825,22.0,30.0,14.0,41.0,339,107,adaboost,0
+ regime_interactions,es1s,random_forest,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 300}",0.5,0.5776223776223776,107.0,0.5514018691588785,0.574468085106383,0.4909090909090909,0.5294117647058824,0.6038650312859313,0.24520054024133311,0.6831030518833258,0.5776223776223776,32.0,20.0,28.0,27.0,107.0,0.37,0.5887850467289719,0.5591397849462365,0.9454545454545454,0.7027027027027027,0.6038650312859313,0.24520054024133311,0.6831030518833258,0.5776223776223776,11.0,41.0,3.0,52.0,339,107,adaboost,0
+ regime_interactions,es1s,random_forest,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 12, ""n_estimators"": 300}",0.5,0.5573426573426574,107.0,0.5607476635514018,0.5869565217391305,0.4909090909090909,0.5346534653465347,0.6110260527281265,0.2498185310534954,0.6927419495968483,0.5573426573426574,33.0,19.0,28.0,27.0,107.0,0.32,0.5420560747663551,0.5288461538461539,1.0,0.6918238993710691,0.6110260527281265,0.2498185310534954,0.6927419495968483,0.5573426573426574,3.0,49.0,0.0,55.0,339,107,adaboost,0
+ regime_interactions,es1s,extra_trees,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 300}",0.5,0.5559440559440559,107.0,0.5794392523364486,0.5714285714285714,0.7272727272727273,0.64,0.5939427419043072,0.24702814969393508,0.6872068286638486,0.5559440559440559,22.0,30.0,15.0,40.0,107.0,0.33999999999999997,0.5420560747663551,0.5288461538461539,1.0,0.6918238993710691,0.5939427419043072,0.24702814969393508,0.6872068286638486,0.5559440559440559,3.0,49.0,0.0,55.0,339,107,adaboost,0
+ regime_interactions,es1s,extra_trees,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 12, ""n_estimators"": 300}",0.5,0.5472027972027971,107.0,0.5420560747663551,0.56,0.509090909090909,0.5333333333333333,0.5986922641643958,0.2487351674100242,0.6904194375252717,0.5472027972027971,30.0,22.0,27.0,28.0,107.0,0.33,0.5514018691588785,0.5339805825242718,1.0,0.6962025316455697,0.5986922641643958,0.2487351674100242,0.6904194375252717,0.5472027972027971,4.0,48.0,0.0,55.0,339,107,adaboost,0
