experiment,instrument,asset_class,family,params,is_selected_family,selected_threshold,validation_score,n_train,n_validation,n_test,oos_n,oos_threshold,oos_accuracy,oos_precision,oos_recall,oos_f1,oos_avg_precision,oos_brier,oos_log_loss,oos_roc_auc,oos_tn,oos_fp,oos_fn,oos_tp,oos_05_n,oos_05_threshold,oos_05_accuracy,oos_05_precision,oos_05_recall,oos_05_f1,oos_05_avg_precision,oos_05_brier,oos_05_log_loss,oos_05_roc_auc,oos_05_tn,oos_05_fp,oos_05_fn,oos_05_tp,baseline_n,baseline_threshold,baseline_accuracy,baseline_precision,baseline_recall,baseline_f1,baseline_avg_precision,baseline_brier,baseline_log_loss,baseline_roc_auc,baseline_tn,baseline_fp,baseline_fn,baseline_tp,baseline_mean_side_return,baseline_total_side_return,meta_trade_rate,meta_mean_side_return_when_taken,meta_total_side_return_when_taken
+ trend_scanning,hg1s,metals,adaboost,"{""learning_rate"": 0.05, ""n_estimators"": 120}",0,0.25,0.47830985915492963,497,121,118,118.0,0.25,0.5508474576271186,0.5603448275862069,0.9701492537313433,0.7103825136612022,0.7490847366896406,0.23595185977139105,0.6646461128875004,0.6627158326016974,0.0,51.0,2.0,65.0,118.0,0.5,0.559322033898305,0.5773195876288659,0.835820895522388,0.6829268292682927,0.7490847366896406,0.23595185977139105,0.6646461128875004,0.6627158326016974,10.0,41.0,11.0,56.0,118.0,0.5,0.5677966101694916,0.5677966101694916,1.0,0.7243243243243244,0.5677966101694916,0.4322033898305085,15.578189176652332,0.5,0.0,51.0,0.0,67.0,0.0024103366016741405,0.2844197189975486,0.9830508474576272,0.002001437073921228,0.23216670057486244
+ trend_scanning,hg1s,metals,mlp,"{""alpha"": 0.001, ""hidden_layer_sizes"": [24], ""learning_rate_init"": 0.001}",1,0.25,0.5492957746478873,497,121,118,118.0,0.25,0.5169491525423728,0.5462962962962963,0.8805970149253731,0.6742857142857143,0.6696010412152384,0.2877796825398286,0.8196988258322848,0.5692127597307579,2.0,49.0,8.0,59.0,118.0,0.5,0.559322033898305,0.5949367088607594,0.7014925373134329,0.6438356164383562,0.6696010412152384,0.2877796825398286,0.8196988258322848,0.5692127597307579,19.0,32.0,20.0,47.0,118.0,0.5,0.5677966101694916,0.5677966101694916,1.0,0.7243243243243244,0.5677966101694916,0.4322033898305085,15.578189176652332,0.5,0.0,51.0,0.0,67.0,0.0024103366016741405,0.2844197189975486,0.9152542372881356,0.001432808570638802,0.15474332562899062
+ trend_scanning,pl1s,metals,logistic,"{""C"": 1.0}",0,0.69,0.4954861111111111,446,108,99,99.0,0.69,0.4444444444444444,0.6666666666666666,0.13559322033898305,0.22535211267605634,0.7169623057350902,0.3557954465436714,1.079567652350238,0.673728813559322,36.0,4.0,51.0,8.0,99.0,0.5,0.5050505050505051,0.75,0.2542372881355932,0.379746835443038,0.7169623057350902,0.3557954465436714,1.079567652350238,0.673728813559322,35.0,5.0,44.0,15.0,99.0,0.5,0.5959595959595959,0.5959595959595959,1.0,0.7468354430379747,0.5959595959595959,0.40404040404040403,14.563092278431174,0.5,0.0,40.0,0.0,59.0,0.009960061121470368,0.9860460510255664,0.12121212121212122,0.013777944369952416,0.165335332439429
+ trend_scanning,pl1s,metals,random_forest,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 300}",0,0.39,0.5527777777777778,446,108,99,99.0,0.39,0.6363636363636364,0.6236559139784946,0.9830508474576272,0.7631578947368421,0.6110127190991933,0.2519499359920088,0.6970731832771744,0.5025423728813558,5.0,35.0,1.0,58.0,99.0,0.5,0.46464646464646464,0.5625,0.4576271186440678,0.5046728971962616,0.6110127190991933,0.2519499359920088,0.6970731832771744,0.5025423728813558,19.0,21.0,32.0,27.0,99.0,0.5,0.5959595959595959,0.5959595959595959,1.0,0.7468354430379747,0.5959595959595959,0.40404040404040403,14.563092278431174,0.5,0.0,40.0,0.0,59.0,0.009960061121470368,0.9860460510255664,0.9393939393939394,0.012571578594888016,1.1691568093245854
+ trend_scanning,pl1s,metals,extra_trees,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 300}",1,0.39,0.5940972222222223,446,108,99,99.0,0.39,0.5959595959595959,0.5979381443298969,0.9830508474576272,0.7435897435897436,0.5521733831630198,0.2560379493862963,0.7052873188492889,0.4406779661016949,1.0,39.0,1.0,58.0,99.0,0.5,0.45454545454545453,0.5490196078431373,0.4745762711864407,0.509090909090909,0.5521733831630198,0.2560379493862963,0.7052873188492889,0.4406779661016949,17.0,23.0,31.0,28.0,99.0,0.5,0.5959595959595959,0.5959595959595959,1.0,0.7468354430379747,0.5959595959595959,0.40404040404040403,14.563092278431174,0.5,0.0,40.0,0.0,59.0,0.009960061121470368,0.9860460510255664,0.9797979797979798,0.010078150200417258,0.977580569440474
+ trend_scanning,pl1s,metals,hist_gradient_boosting,"{""l2_regularization"": 0.1, ""learning_rate"": 0.03, ""max_iter"": 120, ""max_leaf_nodes"": 7}",0,0.3,0.5767361111111111,446,108,99,99.0,0.3,0.5858585858585859,0.5978260869565217,0.9322033898305084,0.7284768211920529,0.671831100651794,0.2606786103944304,0.7167897377674589,0.5228813559322033,3.0,37.0,4.0,55.0,99.0,0.5,0.5050505050505051,0.6,0.5084745762711864,0.5504587155963303,0.671831100651794,0.2606786103944304,0.7167897377674589,0.5228813559322033,20.0,20.0,29.0,30.0,99.0,0.5,0.5959595959595959,0.5959595959595959,1.0,0.7468354430379747,0.5959595959595959,0.40404040404040403,14.563092278431174,0.5,0.0,40.0,0.0,59.0,0.009960061121470368,0.9860460510255664,0.9292929292929293,0.010335164587216648,0.9508351420239316
+ trend_scanning,pl1s,metals,adaboost,"{""learning_rate"": 0.05, ""n_estimators"": 120}",0,0.38,0.5633680555555556,446,108,99,99.0,0.38,0.5757575757575758,0.5894736842105263,0.9491525423728814,0.7272727272727273,0.5942053489071649,0.25395586619999594,0.7011316391788855,0.41906779661016946,1.0,39.0,3.0,56.0,99.0,0.5,0.5656565656565656,0.5909090909090909,0.8813559322033898,0.7074829931972789,0.5942053489071649,0.25395586619999594,0.7011316391788855,0.41906779661016946,4.0,36.0,7.0,52.0,99.0,0.5,0.5959595959595959,0.5959595959595959,1.0,0.7468354430379747,0.5959595959595959,0.40404040404040403,14.563092278431174,0.5,0.0,40.0,0.0,59.0,0.009960061121470368,0.9860460510255664,0.9595959595959596,0.009806528776163113,0.9316202337354957
+ trend_scanning,pl1s,metals,mlp,"{""alpha"": 0.001, ""hidden_layer_sizes"": [24], ""learning_rate_init"": 0.001}",0,0.32,0.5725694444444444,446,108,99,99.0,0.32,0.6161616161616161,0.6521739130434783,0.7627118644067796,0.703125,0.5844370674710077,0.28928108481277515,0.7789675060163125,0.5419491525423729,16.0,24.0,14.0,45.0,99.0,0.5,0.45454545454545453,0.5806451612903226,0.3050847457627119,0.4,0.5844370674710077,0.28928108481277515,0.7789675060163125,0.5419491525423729,27.0,13.0,41.0,18.0,99.0,0.5,0.5959595959595959,0.5959595959595959,1.0,0.7468354430379747,0.5959595959595959,0.40404040404040403,14.563092278431174,0.5,0.0,40.0,0.0,59.0,0.009960061121470368,0.9860460510255664,0.696969696969697,0.014949257064556123,1.0314987374543725
+ regime_interactions,es1s,equity_index,logistic,"{""C"": 1.0}",0,0.25,0.5825174825174825,451,107,115,115.0,0.25,0.3739130434782609,0.3939393939393939,0.7647058823529411,0.52,0.4074782823620633,0.5775481044097794,2.7150560103626726,0.3982843137254902,4.0,60.0,12.0,39.0,115.0,0.5,0.391304347826087,0.4020618556701031,0.7647058823529411,0.527027027027027,0.4074782823620633,0.5775481044097794,2.7150560103626726,0.3982843137254902,6.0,58.0,12.0,39.0,115.0,0.5,0.4434782608695652,0.4434782608695652,1.0,0.6144578313253012,0.4434782608695652,0.5565217391304348,20.059076668726064,0.5,0.0,64.0,0.0,51.0,-0.0005904185384137409,-0.0678981319175802,0.8608695652173913,-0.0032942366035380727,-0.3261294237502692
+ regime_interactions,es1s,equity_index,random_forest,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 300}",0,0.37,0.5776223776223776,451,107,115,115.0,0.37,0.40869565217391307,0.42342342342342343,0.9215686274509803,0.5802469135802469,0.3515468720680589,0.30984211893709956,0.8192714532436002,0.32199754901960786,0.0,64.0,4.0,47.0,115.0,0.5,0.3826086956521739,0.3979591836734694,0.7647058823529411,0.5234899328859061,0.3515468720680589,0.30984211893709956,0.8192714532436002,0.32199754901960786,5.0,59.0,12.0,39.0,115.0,0.5,0.4434782608695652,0.4434782608695652,1.0,0.6144578313253012,0.4434782608695652,0.5565217391304348,20.059076668726064,0.5,0.0,64.0,0.0,51.0,-0.0005904185384137409,-0.0678981319175802,0.9652173913043478,-0.0016820628233786528,-0.18670897339503045
+ regime_interactions,es1s,equity_index,extra_trees,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 300}",0,0.33999999999999997,0.5559440559440559,451,107,115,115.0,0.33999999999999997,0.4434782608695652,0.4434782608695652,1.0,0.6144578313253012,0.5258492125760899,0.28019439351491787,0.754312063559961,0.4837622549019608,0.0,64.0,0.0,51.0,115.0,0.5,0.3565217391304348,0.37362637362637363,0.6666666666666666,0.4788732394366197,0.5258492125760899,0.28019439351491787,0.754312063559961,0.4837622549019608,7.0,57.0,17.0,34.0,115.0,0.5,0.4434782608695652,0.4434782608695652,1.0,0.6144578313253012,0.4434782608695652,0.5565217391304348,20.059076668726064,0.5,0.0,64.0,0.0,51.0,-0.0005904185384137409,-0.0678981319175802,1.0,-0.0005904185384137409,-0.0678981319175802
+ regime_interactions,es1s,equity_index,hist_gradient_boosting,"{""l2_regularization"": 0.1, ""learning_rate"": 0.03, ""max_iter"": 120, ""max_leaf_nodes"": 7}",0,0.25,0.5856643356643357,451,107,115,115.0,0.25,0.41739130434782606,0.42857142857142855,0.9411764705882353,0.588957055214724,0.3758677694931337,0.41696160300467533,1.1680614822024102,0.3707107843137255,0.0,64.0,3.0,48.0,115.0,0.5,0.41739130434782606,0.4230769230769231,0.8627450980392157,0.567741935483871,0.3758677694931337,0.41696160300467533,1.1680614822024102,0.3707107843137255,4.0,60.0,7.0,44.0,115.0,0.5,0.4434782608695652,0.4434782608695652,1.0,0.6144578313253012,0.4434782608695652,0.5565217391304348,20.059076668726064,0.5,0.0,64.0,0.0,51.0,-0.0005904185384137409,-0.0678981319175802,0.9739130434782609,-0.0014926145205292657,-0.16717282629927777
+ regime_interactions,es1s,equity_index,adaboost,"{""learning_rate"": 0.05, ""n_estimators"": 120}",1,0.38,0.6517482517482518,451,107,115,115.0,0.38,0.4434782608695652,0.4434782608695652,1.0,0.6144578313253012,0.5037202426718681,0.3290144225697208,0.8672374812003145,0.4931066176470589,0.0,64.0,0.0,51.0,115.0,0.5,0.391304347826087,0.40404040404040403,0.7843137254901961,0.5333333333333333,0.5037202426718681,0.3290144225697208,0.8672374812003145,0.4931066176470589,5.0,59.0,11.0,40.0,115.0,0.5,0.4434782608695652,0.4434782608695652,1.0,0.6144578313253012,0.4434782608695652,0.5565217391304348,20.059076668726064,0.5,0.0,64.0,0.0,51.0,-0.0005904185384137409,-0.0678981319175802,1.0,-0.0005904185384137409,-0.0678981319175802
+ regime_interactions,es1s,equity_index,mlp,"{""alpha"": 0.001, ""hidden_layer_sizes"": [24], ""learning_rate_init"": 0.001}",0,0.33,0.47377622377622375,451,107,115,115.0,0.33,0.45217391304347826,0.4423076923076923,0.9019607843137255,0.5935483870967742,0.36407515468094986,0.3619182943280004,0.9712315835988409,0.367953431372549,6.0,58.0,5.0,46.0,115.0,0.5,0.3826086956521739,0.391304347826087,0.7058823529411765,0.5034965034965035,0.36407515468094986,0.3619182943280004,0.9712315835988409,0.367953431372549,8.0,56.0,15.0,36.0,115.0,0.5,0.4434782608695652,0.4434782608695652,1.0,0.6144578313253012,0.4434782608695652,0.5565217391304348,20.059076668726064,0.5,0.0,64.0,0.0,51.0,-0.0005904185384137409,-0.0678981319175802,0.9043478260869565,-0.0007781964332786845,-0.08093242906098319
+ regime_interactions,nq1s,equity_index,logistic,"{""C"": 0.1}",0,0.25,0.6159502262443439,476,120,118,118.0,0.25,0.5254237288135594,0.5462962962962963,0.8939393939393939,0.6781609195402298,0.42877294185393366,0.39715959369976916,1.0945229636071643,0.26544289044289043,3.0,49.0,7.0,59.0,118.0,0.5,0.4152542372881356,0.4823529411764706,0.6212121212121212,0.543046357615894,0.42877294185393366,0.39715959369976916,1.0945229636071643,0.26544289044289043,8.0,44.0,25.0,41.0,118.0,0.5,0.559322033898305,0.559322033898305,1.0,0.717391304347826,0.559322033898305,0.4406779661016949,15.883643866390612,0.5,0.0,52.0,0.0,66.0,0.004031760368745098,0.4757477235119216,0.9152542372881356,0.0029569247999203263,0.3193478783913952
+ regime_interactions,nq1s,equity_index,random_forest,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 12, ""n_estimators"": 300}",0,0.39,0.5704185520361992,476,120,118,118.0,0.39,0.5508474576271186,0.5585585585585585,0.9393939393939394,0.7005649717514124,0.42431777462536996,0.3108743885645471,0.8308979633814814,0.2744755244755245,3.0,49.0,4.0,62.0,118.0,0.5,0.4152542372881356,0.48314606741573035,0.6515151515151515,0.5548387096774193,0.42431777462536996,0.3108743885645471,0.8308979633814814,0.2744755244755245,6.0,46.0,23.0,43.0,118.0,0.5,0.559322033898305,0.559322033898305,1.0,0.717391304347826,0.559322033898305,0.4406779661016949,15.883643866390612,0.5,0.0,52.0,0.0,66.0,0.004031760368745098,0.4757477235119216,0.940677966101695,0.00397151530180994,0.44083819850090333
+ regime_interactions,nq1s,equity_index,extra_trees,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 12, ""n_estimators"": 300}",0,0.35,0.53789592760181,476,120,118,118.0,0.35,0.5508474576271186,0.5565217391304348,0.9696969696969697,0.7071823204419889,0.4438732439369507,0.31077538518592945,0.8229441044985291,0.3047785547785548,1.0,51.0,2.0,64.0,118.0,0.5,0.3474576271186441,0.4266666666666667,0.48484848484848486,0.45390070921985815,0.4438732439369507,0.31077538518592945,0.8229441044985291,0.3047785547785548,9.0,43.0,34.0,32.0,118.0,0.5,0.559322033898305,0.559322033898305,1.0,0.717391304347826,0.559322033898305,0.4406779661016949,15.883643866390612,0.5,0.0,52.0,0.0,66.0,0.004031760368745098,0.4757477235119216,0.9745762711864406,0.003773403131019525,0.4339413600672454
+ regime_interactions,nq1s,equity_index,hist_gradient_boosting,"{""l2_regularization"": 0.1, ""learning_rate"": 0.03, ""max_iter"": 120, ""max_leaf_nodes"": 7}",1,0.36,0.6235859728506787,476,120,118,118.0,0.36,0.5423728813559322,0.5555555555555556,0.9090909090909091,0.6896551724137931,0.44127228077288877,0.34456880726954536,0.9375882889237223,0.2852564102564103,4.0,48.0,6.0,60.0,118.0,0.5,0.4830508474576271,0.5257731958762887,0.7727272727272727,0.6257668711656442,0.44127228077288877,0.34456880726954536,0.9375882889237223,0.2852564102564103,6.0,46.0,15.0,51.0,118.0,0.5,0.559322033898305,0.559322033898305,1.0,0.717391304347826,0.559322033898305,0.4406779661016949,15.883643866390612,0.5,0.0,52.0,0.0,66.0,0.004031760368745098,0.4757477235119216,0.9152542372881356,0.003469983309512704,0.37475819742737204
+ regime_interactions,nq1s,equity_index,adaboost,"{""learning_rate"": 0.05, ""n_estimators"": 120}",0,0.37,0.544683257918552,476,120,118,118.0,0.37,0.5508474576271186,0.5565217391304348,0.9696969696969697,0.7071823204419889,0.5214839238971465,0.3164261490498078,0.8452057159487543,0.3870920745920746,1.0,51.0,2.0,64.0,118.0,0.5,0.4745762711864407,0.5212765957446809,0.7424242424242424,0.6125,0.5214839238971465,0.3164261490498078,0.8452057159487543,0.3870920745920746,7.0,45.0,17.0,49.0,118.0,0.5,0.559322033898305,0.559322033898305,1.0,0.717391304347826,0.559322033898305,0.4406779661016949,15.883643866390612,0.5,0.0,52.0,0.0,66.0,0.004031760368745098,0.4757477235119216,0.9745762711864406,0.003763325916454133,0.43278248039222533
+ regime_interactions,nq1s,equity_index,mlp,"{""alpha"": 0.001, ""hidden_layer_sizes"": [24], ""learning_rate_init"": 0.001}",0,0.27,0.40158371040723984,476,120,118,118.0,0.27,0.5677966101694916,0.5641025641025641,1.0,0.7213114754098361,0.5238669070854339,0.34701570976859425,1.0063863393169798,0.4012237762237762,1.0,51.0,0.0,66.0,118.0,0.5,0.5338983050847458,0.5504587155963303,0.9090909090909091,0.6857142857142857,0.5238669070854339,0.34701570976859425,1.0063863393169798,0.4012237762237762,3.0,49.0,6.0,60.0,118.0,0.5,0.559322033898305,0.559322033898305,1.0,0.717391304347826,0.559322033898305,0.4406779661016949,15.883643866390612,0.5,0.0,52.0,0.0,66.0,0.004031760368745098,0.4757477235119216,0.9915254237288136,0.004345409877855289,0.5084129557090689
+ regime_interactions,fesx1s,equity_index,logistic,"{""C"": 1.0}",0,0.27,0.5461065573770492,505,125,123,123.0,0.27,0.5447154471544715,0.6037735849056604,0.47761194029850745,0.5333333333333333,0.6038926550926913,0.3742427100116616,1.3467120784649904,0.5415778251599147,35.0,21.0,35.0,32.0,123.0,0.5,0.5365853658536586,0.625,0.373134328358209,0.4672897196261682,0.6038926550926913,0.3742427100116616,1.3467120784649904,0.5415778251599147,41.0,15.0,42.0,25.0,123.0,0.5,0.5447154471544715,0.5447154471544715,1.0,0.7052631578947368,0.5447154471544715,0.45528455284552843,16.410118616183418,0.5,0.0,56.0,0.0,67.0,0.0022420589760497336,0.27577325405411723,0.43089430894308944,0.005042638062556253,0.26725981731548143
+ regime_interactions,fesx1s,equity_index,random_forest,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 300}",0,0.39,0.586577868852459,505,125,123,123.0,0.39,0.4959349593495935,0.5221238938053098,0.8805970149253731,0.6555555555555556,0.5352476929265599,0.2667248253472585,0.7273052290751978,0.42803837953091683,2.0,54.0,8.0,59.0,123.0,0.5,0.43089430894308944,0.4727272727272727,0.3880597014925373,0.4262295081967213,0.5352476929265599,0.2667248253472585,0.7273052290751978,0.42803837953091683,27.0,29.0,41.0,26.0,123.0,0.5,0.5447154471544715,0.5447154471544715,1.0,0.7052631578947368,0.5447154471544715,0.45528455284552843,16.410118616183418,0.5,0.0,56.0,0.0,67.0,0.0022420589760497336,0.27577325405411723,0.9186991869918699,0.0006878191039256887,0.07772355874360282
+ regime_interactions,fesx1s,equity_index,extra_trees,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 12, ""n_estimators"": 300}",1,0.39,0.6111680327868853,505,125,123,123.0,0.39,0.5284552845528455,0.5494505494505495,0.746268656716418,0.6329113924050633,0.4957052036322797,0.2899940948946916,0.7780442506507989,0.42990405117270786,15.0,41.0,17.0,50.0,123.0,0.5,0.43902439024390244,0.48148148148148145,0.3880597014925373,0.4297520661157025,0.4957052036322797,0.2899940948946916,0.7780442506507989,0.42990405117270786,28.0,28.0,41.0,26.0,123.0,0.5,0.5447154471544715,0.5447154471544715,1.0,0.7052631578947368,0.5447154471544715,0.45528455284552843,16.410118616183418,0.5,0.0,56.0,0.0,67.0,0.0022420589760497336,0.27577325405411723,0.7398373983739838,0.002760660232556167,0.2512200811626112
+ regime_interactions,fesx1s,equity_index,hist_gradient_boosting,"{""l2_regularization"": 0.1, ""learning_rate"": 0.03, ""max_iter"": 120, ""max_leaf_nodes"": 7}",0,0.25,0.5263831967213115,505,125,123,123.0,0.25,0.5447154471544715,0.5486725663716814,0.9253731343283582,0.6888888888888889,0.5211935995624006,0.31117807829584426,0.832165737666918,0.4056503198294243,5.0,51.0,5.0,62.0,123.0,0.5,0.36585365853658536,0.4153846153846154,0.40298507462686567,0.4090909090909091,0.5211935995624006,0.31117807829584426,0.832165737666918,0.4056503198294243,18.0,38.0,40.0,27.0,123.0,0.5,0.5447154471544715,0.5447154471544715,1.0,0.7052631578947368,0.5447154471544715,0.45528455284552843,16.410118616183418,0.5,0.0,56.0,0.0,67.0,0.0022420589760497336,0.27577325405411723,0.9186991869918699,0.003114296967120363,0.351915557284601
+ regime_interactions,fesx1s,equity_index,adaboost,"{""learning_rate"": 0.05, ""n_estimators"": 120}",0,0.25,0.5275358606557378,505,125,123,123.0,0.25,0.5447154471544715,0.5447154471544715,1.0,0.7052631578947368,0.5237670738881728,0.2650169596585496,0.7297531511324375,0.49160447761194026,0.0,56.0,0.0,67.0,123.0,0.5,0.5365853658536586,0.5543478260869565,0.7611940298507462,0.6415094339622641,0.5237670738881728,0.2650169596585496,0.7297531511324375,0.49160447761194026,15.0,41.0,16.0,51.0,123.0,0.5,0.5447154471544715,0.5447154471544715,1.0,0.7052631578947368,0.5447154471544715,0.45528455284552843,16.410118616183418,0.5,0.0,56.0,0.0,67.0,0.0022420589760497336,0.27577325405411723,1.0,0.0022420589760497336,0.27577325405411723
+ regime_interactions,fesx1s,equity_index,mlp,"{""alpha"": 0.001, ""hidden_layer_sizes"": [24], ""learning_rate_init"": 0.001}",0,0.25,0.5002561475409836,505,125,123,123.0,0.25,0.5691056910569106,0.5673076923076923,0.8805970149253731,0.6900584795321637,0.6247348825289462,0.2670156209893707,0.7407418069831596,0.5751599147121536,11.0,45.0,8.0,59.0,123.0,0.5,0.5528455284552846,0.6111111111111112,0.4925373134328358,0.5454545454545454,0.6247348825289462,0.2670156209893707,0.7407418069831596,0.5751599147121536,35.0,21.0,34.0,33.0,123.0,0.5,0.5447154471544715,0.5447154471544715,1.0,0.7052631578947368,0.5447154471544715,0.45528455284552843,16.410118616183418,0.5,0.0,56.0,0.0,67.0,0.0022420589760497336,0.27577325405411723,0.8455284552845529,0.004085819762201256,0.42492525526893066
+ regime_interactions,cl1s,energy,logistic,"{""C"": 1.0}",0,0.25,0.24803459119496854,329,101,83,83.0,0.25,0.7590361445783133,0.7948717948717948,0.9393939393939394,0.8611111111111112,0.8523136706574016,0.2020476262327227,0.6500117449234273,0.6212121212121212,1.0,16.0,4.0,62.0,83.0,0.5,0.7228915662650602,0.7866666666666666,0.8939393939393939,0.8368794326241135,0.8523136706574016,0.2020476262327227,0.6500117449234273,0.6212121212121212,1.0,16.0,7.0,59.0,83.0,0.5,0.7951807228915663,0.7951807228915663,1.0,0.8859060402684564,0.7951807228915663,0.20481927710843373,7.382435031505923,0.5,0.0,17.0,0.0,66.0,0.03050466459975705,2.531887161779835,0.9397590361445783,0.02925249919077369,2.281694936880348
+ regime_interactions,cl1s,energy,random_forest,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 300}",0,0.25,0.5302672955974843,329,101,83,83.0,0.25,0.7951807228915663,0.7951807228915663,1.0,0.8859060402684564,0.8190040018961546,0.17923147666813224,0.5447145611206509,0.5044563279857397,0.0,17.0,0.0,66.0,83.0,0.5,0.8072289156626506,0.8125,0.9848484848484849,0.8904109589041096,0.8190040018961546,0.17923147666813224,0.5447145611206509,0.5044563279857397,2.0,15.0,1.0,65.0,83.0,0.5,0.7951807228915663,0.7951807228915663,1.0,0.8859060402684564,0.7951807228915663,0.20481927710843373,7.382435031505923,0.5,0.0,17.0,0.0,66.0,0.03050466459975705,2.531887161779835,1.0,0.03050466459975705,2.531887161779835
+ regime_interactions,cl1s,energy,extra_trees,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 300}",0,0.25,0.3793238993710692,329,101,83,83.0,0.25,0.7951807228915663,0.7951807228915663,1.0,0.8859060402684564,0.8017447198479414,0.2210125413635192,0.6343126675911569,0.482174688057041,0.0,17.0,0.0,66.0,83.0,0.5,0.7228915662650602,0.8028169014084507,0.8636363636363636,0.8321167883211679,0.8017447198479414,0.2210125413635192,0.6343126675911569,0.482174688057041,3.0,14.0,9.0,57.0,83.0,0.5,0.7951807228915663,0.7951807228915663,1.0,0.8859060402684564,0.7951807228915663,0.20481927710843373,7.382435031505923,0.5,0.0,17.0,0.0,66.0,0.03050466459975705,2.531887161779835,1.0,0.03050466459975705,2.531887161779835
+ regime_interactions,cl1s,energy,hist_gradient_boosting,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_iter"": 120, ""max_leaf_nodes"": 15}",0,0.25,0.5031446540880502,329,101,83,83.0,0.25,0.7831325301204819,0.7926829268292683,0.9848484848484849,0.8783783783783784,0.8266670499054911,0.19208137727793245,0.7121505121112233,0.5249554367201427,0.0,17.0,1.0,65.0,83.0,0.5,0.7831325301204819,0.7926829268292683,0.9848484848484849,0.8783783783783784,0.8266670499054911,0.19208137727793245,0.7121505121112233,0.5249554367201427,0.0,17.0,1.0,65.0,83.0,0.5,0.7951807228915663,0.7951807228915663,1.0,0.8859060402684564,0.7951807228915663,0.20481927710843373,7.382435031505923,0.5,0.0,17.0,0.0,66.0,0.03050466459975705,2.531887161779835,0.9879518072289156,0.02997791583210951,2.45818909823298
+ regime_interactions,cl1s,energy,adaboost,"{""learning_rate"": 0.05, ""n_estimators"": 120}",1,0.54,0.661556603773585,329,101,83,83.0,0.54,0.7951807228915663,0.7951807228915663,1.0,0.8859060402684564,0.7778949581780767,0.171102695600019,0.5340049024450323,0.44028520499108736,0.0,17.0,0.0,66.0,83.0,0.5,0.7951807228915663,0.7951807228915663,1.0,0.8859060402684564,0.7778949581780767,0.171102695600019,0.5340049024450323,0.44028520499108736,0.0,17.0,0.0,66.0,83.0,0.5,0.7951807228915663,0.7951807228915663,1.0,0.8859060402684564,0.7951807228915663,0.20481927710843373,7.382435031505923,0.5,0.0,17.0,0.0,66.0,0.03050466459975705,2.531887161779835,1.0,0.03050466459975705,2.531887161779835
+ regime_interactions,cl1s,energy,mlp,"{""alpha"": 0.001, ""hidden_layer_sizes"": [24], ""learning_rate_init"": 0.001}",0,0.26,0.32586477987421386,329,101,83,83.0,0.26,0.8072289156626506,0.8048780487804879,1.0,0.8918918918918919,0.7773818401660872,0.17990549112233922,0.5564817894859033,0.4901960784313726,1.0,16.0,0.0,66.0,83.0,0.5,0.7710843373493976,0.8051948051948052,0.9393939393939394,0.8671328671328671,0.7773818401660872,0.17990549112233922,0.5564817894859033,0.4901960784313726,2.0,15.0,4.0,62.0,83.0,0.5,0.7951807228915663,0.7951807228915663,1.0,0.8859060402684564,0.7951807228915663,0.20481927710843373,7.382435031505923,0.5,0.0,17.0,0.0,66.0,0.03050466459975705,2.531887161779835,0.9879518072289156,0.03153138576671011,2.585573632870229
+ regime_interactions,ho1s,energy,logistic,"{""C"": 1.0}",0,0.25,0.5588235294117647,57,23,2,2.0,0.25,1.0,0.0,0.0,0.0,,0.00028518768282261784,0.012345556878606934,,2.0,0.0,0.0,0.0,2.0,0.5,1.0,0.0,0.0,0.0,,0.00028518768282261784,0.012345556878606934,,2.0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,,1.0,36.04365338911715,,0.0,2.0,0.0,0.0,-0.07496858308874121,-0.14993716617748243,0.0,,0.0
+ regime_interactions,ho1s,energy,random_forest,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 300}",0,0.44,0.7058823529411765,57,23,2,2.0,0.44,1.0,0.0,0.0,0.0,,0.17993560709569742,0.5519576777621985,,2.0,0.0,0.0,0.0,2.0,0.5,1.0,0.0,0.0,0.0,,0.17993560709569742,0.5519576777621985,,2.0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,,1.0,36.04365338911715,,0.0,2.0,0.0,0.0,-0.07496858308874121,-0.14993716617748243,0.0,,0.0
